📡乐享汇fans👉公告,#genre#
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
万盛新闻综合,http://stream0.tv41.ru/live.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
万载综合,http://ls.qingting.fm/live/273.m3u8
万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd
会东综合,http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd

📡咪咕移动,#genre#
CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225706/index.m3u8
CCTV2,http://39.134.66.66/PLTV/88888888/224/3221225599/index.m3u8
CCTV3,http://39.134.66.66/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://39.134.66.66/PLTV/88888888/224/3221225797/index.m3u8
CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.66.66/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.66.66/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://39.134.66.66/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://39.134.66.66/PLTV/88888888/224/3221225812/index.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8
CCTV17,http://39.134.66.66/PLTV/88888888/224/3221225708/index.m3u8
CGTN,http://39.134.66.66/PLTV/88888888/224/3221225510/index.m3u8
CGTN纪录,http://39.134.66.66/PLTV/88888888/224/3221225509/index.m3u8
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8
重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225502/index.m3u8
大庆公共,http://39.134.66.66/PLTV/88888888/224/3221225734/index.m3u8
大庆新闻综合,http://39.134.66.66/PLTV/88888888/224/3221225736/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东南卫视,http://39.134.66.66/PLTV/88888888/224/3221225500/index.m3u8
甘肃卫视,http://39.134.66.66/PLTV/88888888/224/3221225584/index.m3u8
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
哈尔滨生活,http://39.134.66.66/PLTV/88888888/224/3221225698/index.m3u8
哈尔滨新闻综合,http://39.134.66.66/PLTV/88888888/224/3221225684/index.m3u8
哈尔滨影视,http://39.134.66.66/PLTV/88888888/224/3221225700/index.m3u8
哈尔滨娱乐,http://39.134.66.66/PLTV/88888888/224/3221225699/index.m3u8
哈尔滨资讯,http://39.134.66.66/PLTV/88888888/224/3221225697/index.m3u8
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225530/index.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
鹤岗公共,http://39.134.66.66/PLTV/88888888/224/3221225787/index.m3u8
鹤岗新闻综合,http://39.134.66.66/PLTV/88888888/224/3221225785/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖南金鹰卡通,http://39.134.66.66/PLTV/88888888/224/3221225561/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
江苏好享购物,http://39.134.66.66/PLTV/88888888/224/3221225695/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
江苏优漫卡通,http://39.134.66.66/PLTV/88888888/224/3221225556/index.m3u8
辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
咪咕视频1,http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频2,http://39.134.66.66/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频3,http://39.134.66.66/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频4,http://39.134.66.66/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频5,http://39.134.66.66/PLTV/88888888/224/3221225647/index.m3u8
咪咕视频6,http://39.134.66.66/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频7,http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频8,http://39.134.66.66/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频9,http://39.134.66.66/PLTV/88888888/224/3221225617/index.m3u8
咪咕视频10,http://39.134.66.66/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频11,http://39.134.66.66/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频12,http://39.134.66.66/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频13,http://39.134.66.66/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频14,http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频15,http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频16,http://39.134.66.66/PLTV/88888888/224/3221225658/index.m3u8
咪咕视频8M1,http://39.134.66.66/PLTV/88888888/224/3221225762/index.m3u8
咪咕视频8M2,http://39.134.66.66/PLTV/88888888/224/3221225749/index.m3u8
咪咕视频8M3,http://39.134.66.66/PLTV/88888888/224/3221225758/index.m3u8
咪咕视频8M4,http://39.134.66.66/PLTV/88888888/224/3221225764/index.m3u8
咪咕视频8M5,http://39.134.66.66/PLTV/88888888/224/3221225747/index.m3u8
咪咕视频8M6,http://39.134.66.66/PLTV/88888888/224/3221225766/index.m3u8
咪咕视频8M7,http://39.134.66.66/PLTV/88888888/224/3221225760/index.m3u8
咪咕视频8M8,http://39.134.66.66/PLTV/88888888/224/3221225756/index.m3u8
咪咕视频8M9,http://39.134.66.66/PLTV/88888888/224/3221225745/index.m3u8
咪咕视频8M10,http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频8M11,http://39.134.66.66/PLTV/88888888/224/3221225741/index.m3u8
咪咕视频8M12,http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频8M13,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频 30M2160HDR,http://39.134.66.66/PLTV/88888888/224/3221225655/index.m3u8
咪咕直播,http://39.134.66.66/PLTV/88888888/224/3221225782/index.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
七台河公共,http://39.134.66.66/PLTV/88888888/224/3221225800/index.m3u8
青海安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
求索动物8M,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录8M,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学8M,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活8M,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
山东教育卫视,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
山西卫视,http://39.134.66.66/PLTV/88888888/224/3221225496/index.m3u8
陕西卫视,http://39.134.66.66/PLTV/88888888/224/3221225567/index.m3u8
上海哈哈炫动,http://39.134.66.66/PLTV/88888888/224/3221225534/index.m3u8
上海纪实人文,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
四川康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
西藏卫视,http://39.134.66.66/PLTV/88888888/224/3221225570/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
中国教育1,http://39.134.66.66/PLTV/88888888/224/3221225563/index.m3u8
爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
北京冬奥纪实,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
北京卡酷少儿,http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8

🎬凤凰影视,#genre#
凤凰中文,http://43.141.130.51/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://43.141.130.51/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港,http://43.141.130.51/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2drcE1xOXVoYnVPS254TDVYdld0YThjPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0NlOGVSVDNvdkNUR0U1aWFtbXJURUpHRSs4MFo3WXU0SFJKWWc3ZDhiUzlEQzRIVjVFWjJJSQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkxUzRQMlNMYVhaWVVKdGFQbkY5R3JNPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/QjZsZUJzZlZyRUN6WjR0US9FNjlLZHJiUWlyM3E4V1ZDYzVhcTFPYmIzSkVraEN1bFhxcTlYUGxhaENQQi9ZQ1R3OXRnVWNWU0RWaWc0Wk9DOFA3aUp0QzJZTlFIbkxadkZ0MWRZaFh5eG89/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnh4cC9QcGxoNzJwUG1WeE1sV1l4cVUwQnhFM2ZhdTZSakx6NGJPQld5R3JXL2YzS29sd1VTcA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovejJwTnNLRDlUaTZabEFqN3lrZExVTzZYNTA3clhQdzBOZFpVb3JZMEFrTnhmUFYrS0hZMw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3NtR3RHcExLcm5xSlVwcGVUUXpBUm9KNkVHdEFHUEI0Mmp2bVRpVHowdFQ5eWZtQ3B5NnRhL1RPWmhoUW9uTmlvPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3NtR3RHcExLcm5xT1luUXBqN0NWWnZRY3JQQ0x4NE8xd3V4aE8vRDU0b2N6dEh2R3FXUnZDSQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnpyc1Bwd0NJS0QwMVFha1dXN1Uzd3hzZ3d5Y0FpNi85SWN6RWF0dmNOZkwwdFJlNmNlczFIa2lOM1ZuZU5EN3VLUCtNODZyU0c3MGRIYkpwU0tiMEZ6dUF2bWRJcStrMWkvajUxQkZFUWJTRlhkSlMzUUNoTFUzV3hCejljb1ZsMUt0elU2VHhpQ3NRPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEV6UGlCMjAvNjFFTS9xZHZ2OXFTdnRvM2tVMWZuQnNxWndKWWRPOU5YdWh0cmEwOGlnKzBsOXNrY3hDZi80aktJPQ==$神助AI源/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3N3Z2g4YXFDT29rS2JaWVdwdnJ5R0FmajE3ckU0T21NVmxjblhZelcyZzhjbUF2MTRQd2tKMk5zUjZtR2xrZVJvPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndNcnh0aHJkL05BcFpaYVV0bXNHTHZVN3lOV3RNOE1zdVV3MGlvWXo5N09MTFlySHV5blRDMw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰中文,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndNcnh0aHJkL05BbGJCdWJVKy9OK1lROW9JS0FlNmprMENnTHVTNkc2bkpVNEVzMnBweExoUA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3Q1eDNrUHkvNFRzekVvSnlMbVZVd0gvQnVrd0VhcEUwNmN0eHdIN1lpREdjZ0NTek41TjJEWjZSL0VoOVc3RFBzPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2drVVNaNzRNbFRDWWtVQnJrQjR6Q0c4PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0NlOGVSVDNvdkNUR0U1aWFtbXJURUpHRSs4MFo3WXU0SFJKWWc3ZDhiUzlKVFBtWDZIT29JeQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjl6V3o3WWtKcEU0dkVQZEtwVmxpZkxFPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnpyc1Bwd0NJS0QwMVFha1dXN1Uzd3hzZ3d5Y0FpNi85SWN6RWF0dmNOZkwwdFJlNmNlczFIa2lOM1ZuZU5EN3VLUCtNODZyU0c3MGRIYkpwU0tiMEZ6dUF2bWRJcStrMWkvajUxQkZFUWJTRlhkSlMzUUNoTFVtWEM0TjVQYnRoTnY2bUtDZElOZFh3PT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovejJwTnNLRDlUaTZabEFqN3lrZExVTzZYNTA3clhQdzBOZFpVb3JZMEFsaWt4WWJMK2FCbA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/QjZsZUJzZlZyRUN6WjR0US9FNjlLZHJiUWlyM3E4V1ZDYzVhcTFPYmIzSkVraEN1bFhxcTlmbjhiaWFrZWxZbjFDbnlPTWg1UTBZPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3NtR3RHcExLcm5xT1luUXBqN0NWWnZRY3JQQ0x4NE8xeXVEY2U1SnluZ0owRC9kdFV3OGg0RA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndNcnh0aHJkL05BcFpaYVV0bXNHTHYvRng4TVF4TmhPYUtyODF4WjUrcCtoUVoxZ0NndVQyYw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰资讯,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/QjZsZUJzZlZyRUN6WjR0US9FNjlLZHJiUWlyM3E4V1ZDYzVhcTFPYmIzSkVraEN1bFhxcTlYUGxhaENQQi9ZQ09wYVU5dll6U1NoU2w4REhpTmpHUUZ2aTZwcTM1Rm1QTlhKeGJWWlJtVGs9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰香港,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnpyc1Bwd0NJS0QwOTNhMXErK2NxNW9wTW9jdnQvemFMamNlcnIyYkJaaERaK2hqNElHTVc1QXlBNllVWGRzYjIyNjNpd3lma0NLWWVZbXVvR281TFluM0svWXJDNHlWMkQyTjd2a1ZtZmp6YjlkdkdEVStHYjQzTFFRN3orVzI3Wk1hdHlkeW1wc1hBPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
凤凰香港,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhhR0ViWVU4WEVTalBXWkhkZW15UkdTdzUwYUF2Y1VPU0ErVTNBY0VIb0RBPT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2

凤凰中文,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰中文,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰中文,https://ali.hlspull.yximgs.com/live/6f394630b94772c5e73cfa38d7653e78.flv
凤凰资讯,https://ali.hlspull.yximgs.com/live/129b4d0ac20a979250d87c3c99ac676a.flv
凤凰香港,https://ali.hlspull.yximgs.com/live/ab5eb9ad4c91db4f9cf10d5e460e7af0.flv

凤凰资讯,http://103.95.24.37:880/fhzx.m3u8
凤凰香港,http://103.95.24.37:880/fhxgt.m3u8
凤凰香港,http://103.95.24.37:880/fhxgt.m3u8

凤凰资讯,http://mywlkj.ddns.net:754/tv/tw3.php?id=8
凤凰中文,https://s2.pub/cctv-2
凤凰资讯,http://27.8.167.227:8089/yinhe/2/ch00000090990000002187/index.m3u8?virtualDomain=yinhe.live-hls.zte.com

香港环球,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港文旅,http://ali-play.lezhibo.com:80/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
香港文旅,http://mywlkj.ddns.net:754/tv/hkstv1.m3u8


CHC影迷电影,http://www.8700956.top:18888/rtp/239.81.0.240:4056
CHC动作电影,http://www.8700956.top:18888/rtp/239.81.0.239:4056
CHC家庭影院 ,http://www.8700956.top:18888/rtp/239.81.0.238:4056

CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsM2VHSHdLaG9POGl4azVWelptZWNoZ0FpSjRvRHpBejlRPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/NWcrMVpGMFF4czVBb2JVU3U1RGdpZC9mU215MXB5VkhUV2RWa2gvZGdHdlp0QUtOQ2k2M08xNHFiLzZ3ZGVINHJzV1Fwb0RVTmFjPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/QjZsZUJzZlZyRUN6WjR0US9FNjlLZHJiUWlyM3E4V1ZDYzVhcTFPYmIzSkVraEN1bFhxcTlUSXFxZU9VcUMvdG9BbExSQmY1MkdIU25jVW5BbDgvRWpTVWE5S2tMQlpHd01ZbkxiczRvV0U9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhWLzVvYWR1TUMxU0JEeVoybkM3VWVCY1lFa3l6MGpTbTdDWDlpc3M1Mm1yYWRqWkJxenc5WnZqTE8xckxFWVFRPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/K2FNT3Q4WlFvQjJxUHpKYVhCUlRaMjhTdUVuZVk2NnNhRCtrc2RSZnFPc3dSNytMejdCY25iRW1JMnNOMVI5clIrTEJNRHR2MnBVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnc2aGtsUWNsMDBYcVk4SzR3VDFIajVSY09xWTdncms3d3pZWHpsdjFTaEV0dlg3d09GZlBIUA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsM2VHSHdLaG9POGl4azVWelptZWNoZ0xubHFlaURTSFF0OVZJM213OXBXNXpjSit5ZWUwVkpa/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZZMk5xWGRRSUdVT0xUc1ZYdkptWHJMQUhSNDlMUS83Z0YvZFNMWGdjc3U2alFsOGNGbVdNV203blRWcktpcjRjPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25RbVc2aytUYkxlNGowS3YydDdIdnNZNm9lUDBwYTJwakVvSkFPWlVkMDdldXkyZ3VQRE9aaw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CHC影迷电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/VjVmVTZRTEZuK3RYRW1tcVZPZlFQQks2UERmMVg4THdqclRPQ3huTFVUSy9rODdZWldwSDk4blByVVk1aUd6TVRQTS9JRFhRV2Q4PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
